id,label
2004963,0
2004964,0
2004965,0
2004966,0
2004967,0
2004968,0
2004969,0
2004970,0
2004971,0
2004972,0
2004973,0
2004974,0
2004975,0
2004976,0
2004977,0
2004978,0
2004979,0
2004980,0
2004981,0
2004982,0
2004983,0
2004984,0
2004985,0
2004986,0
2004987,0
2004988,0
2004989,0
2004990,0
2004991,0
2004992,0
2004993,0
2004994,0
2004995,0
2004996,0
2004997,0
2004998,0
2004999,0
2005000,0
2005001,0
2005002,0
2005003,0
2005004,0
2005005,0
2005006,0
2005007,0
2005008,0
2005009,0
2005010,0
2005011,0
2005012,0
2005013,0
2005014,0
2005015,0
2005016,0
2005017,0
2005018,0
2005019,0
2005020,0
2005021,0
2005022,0
2005023,0
2005024,0
2005025,0
2005026,0
2005027,0
2005028,0
2005029,0
2005030,0
2005031,0
2005032,0
2005033,0
2005034,0
2005035,0
2005036,0
2005037,0
2005038,0
2005039,0
2005040,0
2005041,0
2005042,0
2005043,0
2005044,0
2005045,0
2005046,0
2005047,0
2005048,0
2005049,0
2005050,0
2005051,0
2005052,0
2005053,0
2005054,0
2005055,0
2005056,0
2005057,0
2005058,0
2005059,0
2005060,0
2005061,0
2005062,0
2005063,0
2005064,0
2005065,0
2005066,0
2005067,0
2005068,0
2005069,0
2005070,0
2005071,0
2005072,0
2005073,0
2005074,0
2005075,0
2005076,0
2005077,0
2005078,0
2005079,0
2005080,0
2005081,0
2005082,0
2005083,0
2005084,0
2005085,0
2005086,0
2005087,0
2005088,0
2005089,0
2005090,0
2005091,0
2005092,0
2005093,0
2005094,0
2005095,0
2005096,0
2005097,0
2005098,0
2005099,0
2005100,0
2005101,0
2005102,0
2005103,0
2005104,0
2005105,0
2005106,0
2005107,0
2005108,0
2005109,0
2005110,0
2005111,0
2005112,0
2005113,0
2005114,0
2005115,0
2005116,0
2005117,0
2005118,0
2005119,0
2005120,0
2005121,0
2005122,0
2005123,0
2005124,0
2005125,0
2005126,0
2005127,0
2005128,0
2005129,0
2005130,0
2005131,0
2005132,0
2005133,0
2005134,0
2005135,0
2005136,0
2005137,0
2005138,0
2005139,0
2005140,0
2005141,0
2005142,0
2005143,0
2005144,0
2005145,0
2005146,0
2005147,0
2005148,0
2005149,0
2005150,0
2005151,0
2005152,0
2005153,0
2005154,0
2005155,0
2005156,0
2005157,0
2005158,0
2005159,0
2005160,0
2005161,0
2005162,0
2005163,0
2005164,0
2005165,0
2005166,0
2005167,0
2005168,0
2005169,0
2005170,0
2005171,0
2005172,0
2005173,0
2005174,0
2005175,0
2005176,0
2005177,0
2005178,0
2005179,0
2005180,0
2005181,0
2005182,0
2005183,0
2005184,0
2005185,0
2005186,0
2005187,0
2005188,0
2005189,0
2005190,0
2005191,0
2005192,0
2005193,0
2005194,0
2005195,0
2005196,0
2005197,0
2005198,0
2005199,0
2005200,0
2005201,0
2005202,0
2005203,0
2005204,0
2005205,0
2005206,0
2005207,0
2005208,0
2005209,0
2005210,0
2005211,0
2005212,0
2005213,0
2005214,0
2005215,0
2005216,0
2005217,0
2005218,0
2005219,0
2005220,0
2005221,0
2005222,0
2005223,0
2005224,0
2005225,0
2005226,0
2005227,0
2005228,0
2005229,0
2005230,0
2005231,0
2005232,0
2005233,0
2005234,0
2005235,0
2005236,0
2005237,0
2005238,0
2005239,0
2005240,0
2005241,0
2005242,0
2005243,0
2005244,0
2005245,0
2005246,0
2005247,0
2005248,0
2005249,0
2005250,0
2005251,0
2005252,0
2005253,0
2005254,0
2005255,0
2005256,0
2005257,0
2005258,0
2005259,0
2005260,0
2005261,0
2005262,0
2005263,0
2005264,0
2005265,0
2005266,0
2005267,0
2005268,0
2005269,0
2005270,0
2005271,0
2005272,0
2005273,0
2005274,0
2005275,0
2005276,0
2005277,0
2005278,0
2005279,0
2005280,0
2005281,0
2005282,0
2005283,0
2005284,0
2005285,0
2005286,0
2005287,0
2005288,0
2005289,0
2005290,0
2005291,0
2005292,0
2005293,0
2005294,0
2005295,0
2005296,0
2005297,0
2005298,0
2005299,0
2005300,0
2005301,0
2005302,0
2005303,0
2005304,0
2005305,0
2005306,0
2005307,0
2005308,0
2005309,0
2005310,0
2005311,0
2005312,0
2005313,0
2005314,0
2005315,0
2005316,0
2005317,0
2005318,0
2005319,0
2005320,0
2005321,0
2005322,0
2005323,0
2005324,0
2005325,0
2005326,0
2005327,0
2005328,0
2005329,0
2005330,0
2005331,0
2005332,0
2005333,0
2005334,0
2005335,0
2005336,0
2005337,0
2005338,0
2005339,0
2005340,0
2005341,0
2005342,0
2005343,0
2005344,0
2005345,0
2005346,0
2005347,0
2005348,0
2005349,0
2005350,0
2005351,0
2005352,0
2005353,0
2005354,0
2005355,0
2005356,0
2005357,0
2005358,0
2005359,0
2005360,0
2005361,0
2005362,0
2005363,0
2005364,0
2005365,0
2005366,0
2005367,0
2005368,0
2005369,0
2005370,0
2005371,0
2005372,0
2005373,0
2005374,0
2005375,0
2005376,0
2005377,0
2005378,0
2005379,0
2005380,0
2005381,0
2005382,0
2005383,0
2005384,0
2005385,0
2005386,0
2005387,0
2005388,0
2005389,0
2005390,0
2005391,0
2005392,0
2005393,0
2005394,0
2005395,0
2005396,0
2005397,0
2005398,0
2005399,0
2005400,0
2005401,0
2005402,0
2005403,0
2005404,0
2005405,0
2005406,0
2005407,0
2005408,0
2005409,0
2005410,0
2005411,0
2005412,0
2005413,0
2005414,0
2005415,0
2005416,0
2005417,0
2005418,0
2005419,0
2005420,0
2005421,0
2005422,0
2005423,0
2005424,0
2005425,0
2005426,0
2005427,0
2005428,0
2005429,0
2005430,0
2005431,0
2005432,0
2005433,0
2005434,0
2005435,0
2005436,0
2005437,0
2005438,0
2005439,0
2005440,0
2005441,0
2005442,0
2005443,0
2005444,0
2005445,0
2005446,0
2005447,0
2005448,0
2005449,0
2005450,0
2005451,0
2005452,0
2005453,0
2005454,0
2005455,0
2005456,0
2005457,0
2005458,0
2005459,0
2005460,0
2005461,0
2005462,0
2005463,0
2005464,0
2005465,0
2005466,0
2005467,0
2005468,0
2005469,0
2005470,0
2005471,0
2005472,0
2005473,0
2005474,0
2005475,0
2005476,0
2005477,0
2005478,0
2005479,0
2005480,0
2005481,0
2005482,0
2005483,0
2005484,0
2005485,0
2005486,0
2005487,0
2005488,0
2005489,0
2005490,0
2005491,0
2005492,0
2005493,0
2005494,0
2005495,0
2005496,0
2005497,0
2005498,0
2005499,0
2005500,0
2005501,0
2005502,0
2005503,0
2005504,0
2005505,0
2005506,0
2005507,0
2005508,0
2005509,0
2005510,0
2005511,0
2005512,0
2005513,0
2005514,0
2005515,0
2005516,0
2005517,0
2005518,0
2005519,0
2005520,0
2005521,0
2005522,0
2005523,0
2005524,0
2005525,0
2005526,0
2005527,0
2005528,0
2005529,0
2005530,0
2005531,0
2005532,0
2005533,0
2005534,0
2005535,0
2005536,0
2005537,0
2005538,0
2005539,0
2005540,0
2005541,0
2005542,0
2005543,0
2005544,0
2005545,0
2005546,0
2005547,0
2005548,0
2005549,0
2005550,0
2005551,0
2005552,0
2005553,0
2005554,0
2005555,0
2005556,0
2005557,0
2005558,0
2005559,0
2005560,0
2005561,0
2005562,0
2005563,0
2005564,0
2005565,0
2005566,0
2005567,0
2005568,0
2005569,0
2005570,0
2005571,0
2005572,0
2005573,0
2005574,0
2005575,0
2005576,0
2005577,0
2005578,0
2005579,0
2005580,0
2005581,0
2005582,0
2005583,0
2005584,0
2005585,0
2005586,0
2005587,0
2005588,0
2005589,0
2005590,0
2005591,0
2005592,0
2005593,0
2005594,0
2005595,0
2005596,0
2005597,0
2005598,0
2005599,0
2005600,0
2005601,0
2005602,0
2005603,0
2005604,0
2005605,0
2005606,0
2005607,0
2005608,0
2005609,0
2005610,0
2005611,0
2005612,0
2005613,0
2005614,0
2005615,0
2005616,0
2005617,0
2005618,0
2005619,0
2005620,0
2005621,0
2005622,0
2005623,0
2005624,0
2005625,0
2005626,0
2005627,0
2005628,0
2005629,0
2005630,0
2005631,0
2005632,0
2005633,0
2005634,0
2005635,0
2005636,0
2005637,0
2005638,0
2005639,0
2005640,0
2005641,0
2005642,0
2005643,0
2005644,0
2005645,0
2005646,0
2005647,0
2005648,0
2005649,0
2005650,0
2005651,0
2005652,0
2005653,0
2005654,0
2005655,0
2005656,0
2005657,0
2005658,0
2005659,0
2005660,0
2005661,0
2005662,0
2005663,0
2005664,0
2005665,0
2005666,0
2005667,0
2005668,0
2005669,0
2005670,0
2005671,0
2005672,0
2005673,0
2005674,0
2005675,0
2005676,0
2005677,0
2005678,0
2005679,0
2005680,0
2005681,0
2005682,0
2005683,0
2005684,0
2005685,0
2005686,0
2005687,0
2005688,0
2005689,0
2005690,0
2005691,0
2005692,0
2005693,0
2005694,0
2005695,0
2005696,0
2005697,0
2005698,0
2005699,0
2005700,0
2005701,0
2005702,0
2005703,0
2005704,0
2005705,0
2005706,0
2005707,0
2005708,0
2005709,0
2005710,0
2005711,0
2005712,0
2005713,0
2005714,0
2005715,0
2005716,0
2005717,0
2005718,0
2005719,0
2005720,0
2005721,0
2005722,0
2005723,0
2005724,0
2005725,0
2005726,0
2005727,0
2005728,0
2005729,0
2005730,0
2005731,0
2005732,0
2005733,0
2005734,0
2005735,0
2005736,0
2005737,0
2005738,0
2005739,0
2005740,0
2005741,0
2005742,0
2005743,0
2005744,0
2005745,0
2005746,0
2005747,0
2005748,0
2005749,0
2005750,0
2005751,0
2005752,0
2005753,0
2005754,0
2005755,0
2005756,0
2005757,0
2005758,0
2005759,0
2005760,0
2005761,0
2005762,0
2005763,0
2005764,0
2005765,0
2005766,0
2005767,0
2005768,0
2005769,0
2005770,0
2005771,0
2005772,0
2005773,0
2005774,0
2005775,0
2005776,0
2005777,0
2005778,0
2005779,0
2005780,0
2005781,0
2005782,0
2005783,0
2005784,0
2005785,0
2005786,0
2005787,0
2005788,0
2005789,0
2005790,0
2005791,0
2005792,0
2005793,0
2005794,0
2005795,0
2005796,0
2005797,0
2005798,0
2005799,0
2005800,0
2005801,0
2005802,0
2005803,0
2005804,0
2005805,0
2005806,0
2005807,0
2005808,0
2005809,0
2005810,0
2005811,0
2005812,0
2005813,0
2005814,0
2005815,0
2005816,0
2005817,0
2005818,0
2005819,0
2005820,0
2005821,0
2005822,0
2005823,0
2005824,0
2005825,0
2005826,0
2005827,0
2005828,0
2005829,0
2005830,0
2005831,0
2005832,0
2005833,0
2005834,0
2005835,0
2005836,0
2005837,0
2005838,0
2005839,0
2005840,0
2005841,0
2005842,0
2005843,0
2005844,0
2005845,0
2005846,0
2005847,0
2005848,0
2005849,0
2005850,0
2005851,0
2005852,0
2005853,0
2005854,0
2005855,0
2005856,0
2005857,0
2005858,0
2005859,1
2005860,0
2005861,0
2005862,0
2005863,0
2005864,0
2005865,0
2005866,1
2005867,0
2005868,0
2005869,0
2005870,0
2005871,0
2005872,0
2005873,0
2005874,0
2005875,0
2005876,0
2005877,0
2005878,0
2005879,0
2005880,0
2005881,0
2005882,0
2005883,0
2005884,0
2005885,0
2005886,0
2005887,0
2005888,0
2005889,0
2005890,0
2005891,0
2005892,0
2005893,0
2005894,0
2005895,0
2005896,0
2005897,0
2005898,0
2005899,0
2005900,0
2005901,0
2005902,0
2005903,1
2005904,0
2005905,0
2005906,0
2005907,0
2005908,0
2005909,0
2005910,0
2005911,0
2005912,0
2005913,0
2005914,0
2005915,0
2005916,0
2005917,0
2005918,0
2005919,0
2005920,0
2005921,0
2005922,0
2005923,0
2005924,0
2005925,1
2005926,0
2005927,0
2005928,0
2005929,0
2005930,0
2005931,0
2005932,0
2005933,0
2005934,0
2005935,0
2005936,0
2005937,0
2005938,0
2005939,0
2005940,0
2005941,0
2005942,0
2005943,0
2005944,0
2005945,0
2005946,0
2005947,0
2005948,0
2005949,0
2005950,0
2005951,0
2005952,0
2005953,0
2005954,0
2005955,0
2005956,0
2005957,0
2005958,0
2005959,0
2005960,0
2005961,0
2005962,0
2005963,0
2005964,0
2005965,0
2005966,0
2005967,0
2005968,0
2005969,0
2005970,0
2005971,0
2005972,0
2005973,0
2005974,0
2005975,0
2005976,0
2005977,0
2005978,0
2005979,0
2005980,0
2005981,0
2005982,0
2005983,0
2005984,0
2005985,0
2005986,0
2005987,0
2005988,0
2005989,0
2005990,0
2005991,0
2005992,0
2005993,0
2005994,0
2005995,0
2005996,0
2005997,0
2005998,0
2005999,0
2006000,0
2006001,0
2006002,0
2006003,0
2006004,0
2006005,0
2006006,0
2006007,0
2006008,0
2006009,0
2006010,0
2006011,0
2006012,0
2006013,0
2006014,0
2006015,0
2006016,0
2006017,0
2006018,0
2006019,0
2006020,0
2006021,0
2006022,0
2006023,0
2006024,0
2006025,0
2006026,0
2006027,0
2006028,0
2006029,0
2006030,0
2006031,0
2006032,0
2006033,0
2006034,0
2006035,0
2006036,0
2006037,0
2006038,0
2006039,0
2006040,0
2006041,0
2006042,0
2006043,0
2006044,0
2006045,0
2006046,0
2006047,0
2006048,0
2006049,0
2006050,0
2006051,0
2006052,0
2006053,0
2006054,0
2006055,0
2006056,0
2006057,0
2006058,0
2006059,0
2006060,0
2006061,0
2006062,0
2006063,0
2006064,0
2006065,0
2006066,0
2006067,0
2006068,0
2006069,0
2006070,0
2006071,0
2006072,0
2006073,0
2006074,0
2006075,0
2006076,0
2006077,0
2006078,0
2006079,0
2006080,0
2006081,0
2006082,0
2006083,0
2006084,0
2006085,0
2006086,0
2006087,0
2006088,0
2006089,0
2006090,0
2006091,0
2006092,0
2006093,0
2006094,0
2006095,0
2006096,0
2006097,0
2006098,0
2006099,0
2006100,0
2006101,0
2006102,0
2006103,0
2006104,0
2006105,0
2006106,0
2006107,0
2006108,0
2006109,0
2006110,0
2006111,0
2006112,0
2006113,0
2006114,0
2006115,0
2006116,0
2006117,0
2006118,0
2006119,0
2006120,0
2006121,0
2006122,0
2006123,0
2006124,0
2006125,0
2006126,0
2006127,0
2006128,0
2006129,0
2006130,0
2006131,0
2006132,0
2006133,0
2006134,0
2006135,0
2006136,0
2006137,0
2006138,0
2006139,0
2006140,0
2006141,0
2006142,0
2006143,0
2006144,0
2006145,0
2006146,0
2006147,0
2006148,0
2006149,0
2006150,0
2006151,0
2006152,0
2006153,0
2006154,0
2006155,0
2006156,0
2006157,0
2006158,0
2006159,0
2006160,0
2006161,0
2006162,0
2006163,0
2006164,0
2006165,0
2006166,0
2006167,0
2006168,0
2006169,0
2006170,0
2006171,0
2006172,0
2006173,0
2006174,0
2006175,0
2006176,0
2006177,0
2006178,0
2006179,0
2006180,0
2006181,0
2006182,0
2006183,0
2006184,0
2006185,0
2006186,0
2006187,0
2006188,0
2006189,0
2006190,0
2006191,0
2006192,0
2006193,0
2006194,0
2006195,0
2006196,0
2006197,0
2006198,0
2006199,0
2006200,0
2006201,0
2006202,0
2006203,0
2006204,0
2006205,0
2006206,0
2006207,0
2006208,0
2006209,0
2006210,0
2006211,0
2006212,0
2006213,0
2006214,0
2006215,0
2006216,0
2006217,0
2006218,0
2006219,0
2006220,0
2006221,0
2006222,0
2006223,0
2006224,0
2006225,0
2006226,0
2006227,0
2006228,0
2006229,0
2006230,0
2006231,0
2006232,0
2006233,0
2006234,0
2006235,0
2006236,0
2006237,0
2006238,0
2006239,0
2006240,0
2006241,0
2006242,0
2006243,0
2006244,0
2006245,0
2006246,0
2006247,0
2006248,0
2006249,0
2006250,0
2006251,0
2006252,0
2006253,0
2006254,0
2006255,0
2006256,0
2006257,0
2006258,0
2006259,0
2006260,0
2006261,0
2006262,0
2006263,0
2006264,0
2006265,0
2006266,0
2006267,0
2006268,0
2006269,0
2006270,0
2006271,0
2006272,0
2006273,0
2006274,0
2006275,0
2006276,0
2006277,0
2006278,0
2006279,0
2006280,0
2006281,0
2006282,0
2006283,0
2006284,0
2006285,0
2006286,0
2006287,0
2006288,0
2006289,0
2006290,0
2006291,0
2006292,0
2006293,0
2006294,0
2006295,0
2006296,0
2006297,0
2006298,0
2006299,0
2006300,0
2006301,0
2006302,0
2006303,0
2006304,0
2006305,0
2006306,0
2006307,0
2006308,0
2006309,0
2006310,0
2006311,0
2006312,0
2006313,0
2006314,0
2006315,0
2006316,0
2006317,0
2006318,0
2006319,0
2006320,0
2006321,0
2006322,0
2006323,0
2006324,0
2006325,0
2006326,0
2006327,0
2006328,0
2006329,0
2006330,0
2006331,0
2006332,0
2006333,0
2006334,0
2006335,0
2006336,0
2006337,0
2006338,0
2006339,0
2006340,0
2006341,0
2006342,0
2006343,0
2006344,0
2006345,0
2006346,0
2006347,0
2006348,0
2006349,0
2006350,0
2006351,0
2006352,0
2006353,0
2006354,0
2006355,0
2006356,0
2006357,0
2006358,0
2006359,0
2006360,0
2006361,0
2006362,0
2006363,0
2006364,0
2006365,0
2006366,0
2006367,0
2006368,0
2006369,0
2006370,0
2006371,0
2006372,0
2006373,0
2006374,0
2006375,0
2006376,0
2006377,0
2006378,0
2006379,0
2006380,0
2006381,0
2006382,0
2006383,0
2006384,0
2006385,0
2006386,0
2006387,0
2006388,0
2006389,0
2006390,0
2006391,0
2006392,0
2006393,0
2006394,0
2006395,0
2006396,0
2006397,0
2006398,0
2006399,0
2006400,0
2006401,0
2006402,0
2006403,0
2006404,0
2006405,0
2006406,0
2006407,0
2006408,0
2006409,0
2006410,0
2006411,0
2006412,0
2006413,0
2006414,0
2006415,0
2006416,0
2006417,0
2006418,0
2006419,0
2006420,0
2006421,0
2006422,0
2006423,0
2006424,0
2006425,0
2006426,0
2006427,0
2006428,0
2006429,0
2006430,0
2006431,0
2006432,0
2006433,0
2006434,0
2006435,0
2006436,0
2006437,0
2006438,0
2006439,0
2006440,0
2006441,0
2006442,0
2006443,0
2006444,0
2006445,0
2006446,0
2006447,0
2006448,0
2006449,0
2006450,0
2006451,0
2006452,0
2006453,0
2006454,0
2006455,0
2006456,0
2006457,0
2006458,0
2006459,0
2006460,0
2006461,0
2006462,0
2006463,0
2006464,0
2006465,0
2006466,0
2006467,0
2006468,0
2006469,0
2006470,0
2006471,0
2006472,0
2006473,0
2006474,0
2006475,0
2006476,0
2006477,0
2006478,0
2006479,0
2006480,0
2006481,0
2006482,0
2006483,0
2006484,0
2006485,0
2006486,0
2006487,0
2006488,0
2006489,0
2006490,0
2006491,0
2006492,0
2006493,0
2006494,0
2006495,0
2006496,0
2006497,0
2006498,0
2006499,0
2006500,0
2006501,0
2006502,0
2006503,0
2006504,0
2006505,0
2006506,0
2006507,0
2006508,0
2006509,0
2006510,0
2006511,0
2006512,0
2006513,0
2006514,0
2006515,0
2006516,0
2006517,0
2006518,0
2006519,0
2006520,0
2006521,0
2006522,0
2006523,0
2006524,0
2006525,0
2006526,0
2006527,0
2006528,0
2006529,0
2006530,0
2006531,0
2006532,0
2006533,0
2006534,0
2006535,0
2006536,0
2006537,0
2006538,0
2006539,0
2006540,0
2006541,0
2006542,0
2006543,0
2006544,0
2006545,0
2006546,0
2006547,0
2006548,0
2006549,0
2006550,0
2006551,0
2006552,0
2006553,0
2006554,0
2006555,0
2006556,0
2006557,0
2006558,0
2006559,0
2006560,0
2006561,0
2006562,0
2006563,0
2006564,0
2006565,0
2006566,0
2006567,0
2006568,0
2006569,0
2006570,0
2006571,0
2006572,0
2006573,0
2006574,0
2006575,0
2006576,0
2006577,0
2006578,0
2006579,0
2006580,0
2006581,0
2006582,0
2006583,0
2006584,0
2006585,0
2006586,0
2006587,0
2006588,0
2006589,0
2006590,0
2006591,0
2006592,0
2006593,0
2006594,0
2006595,0
2006596,0
2006597,0
2006598,0
2006599,0
2006600,0
2006601,0
2006602,0
2006603,0
2006604,0
2006605,0
2006606,0
2006607,0
2006608,0
2006609,0
2006610,0
2006611,0
2006612,0
2006613,0
2006614,0
2006615,0
2006616,0
2006617,0
2006618,0
2006619,0
2006620,0
2006621,0
2006622,0
2006623,0
2006624,0
2006625,0
2006626,0
2006627,0
2006628,0
2006629,0
2006630,0
2006631,0
2006632,0
2006633,0
2006634,0
2006635,0
2006636,0
2006637,0
2006638,0
2006639,0
2006640,0
2006641,0
2006642,0
2006643,0
2006644,0
2006645,0
2006646,0
2006647,0
2006648,0
2006649,0
2006650,0
2006651,0
2006652,0
2006653,0
2006654,0
2006655,0
2006656,0
2006657,0
2006658,0
2006659,0
2006660,0
2006661,0
2006662,0
2006663,0
2006664,0
2006665,0
2006666,0
2006667,0
2006668,0
2006669,0
2006670,0
2006671,0
2006672,0
2006673,0
2006674,0
2006675,0
2006676,0
2006677,0
2006678,0
2006679,0
2006680,0
2006681,0
2006682,0
2006683,0
2006684,0
2006685,0
2006686,0
2006687,0
2006688,0
2006689,0
2006690,0
2006691,0
2006692,0
2006693,0
2006694,0
2006695,0
2006696,0
2006697,0
2006698,0
2006699,0
2006700,0
2006701,0
2006702,0
2006703,0
2006704,0
2006705,0
2006706,0
2006707,0
2006708,0
2006709,0
2006710,0
2006711,0
2006712,0
2006713,0
2006714,0
2006715,0
2006716,0
2006717,0
2006718,0
2006719,0
2006720,0
2006721,0
2006722,0
2006723,0
2006724,0
2006725,0
2006726,0
2006727,0
2006728,0
2006729,0
2006730,0
2006731,0
2006732,0
2006733,0
2006734,0
2006735,0
2006736,0
2006737,0
2006738,0
2006739,0
2006740,0
2006741,0
2006742,0
2006743,0
2006744,0
2006745,0
2006746,0
2006747,0
2006748,0
2006749,0
2006750,0
2006751,0
2006752,0
2006753,0
2006754,0
2006755,0
2006756,0
2006757,0
2006758,0
2006759,0
2006760,0
2006761,0
2006762,0
2006763,0
2006764,0
2006765,0
2006766,0
2006767,0
2006768,0
2006769,0
2006770,0
2006771,0
2006772,0
2006773,0
2006774,0
2006775,0
2006776,0
2006777,0
2006778,0
2006779,0
2006780,0
2006781,0
2006782,0
2006783,0
2006784,0
2006785,0
2006786,0
2006787,0
2006788,0
2006789,0
2006790,0
2006791,0
2006792,0
2006793,0
2006794,0
2006795,0
2006796,0
2006797,0
2006798,0
2006799,0
2006800,0
2006801,0
2006802,0
2006803,0
2006804,0
2006805,0
2006806,0
2006807,0
2006808,0
2006809,0
2006810,0
2006811,0
2006812,0
2006813,0
2006814,0
2006815,0
2006816,0
2006817,0
2006818,0
2006819,0
2006820,0
2006821,0
2006822,0
2006823,0
2006824,0
2006825,0
2006826,0
2006827,0
2006828,0
2006829,0
2006830,0
2006831,0
2006832,0
2006833,0
2006834,0
2006835,0
2006836,0
2006837,0
2006838,0
2006839,0
2006840,0
2006841,0
2006842,0
2006843,0
2006844,0
2006845,0
2006846,0
2006847,0
2006848,0
2006849,0
2006850,0
2006851,0
2006852,0
2006853,0
2006854,0
2006855,0
2006856,0
2006857,0
2006858,0
2006859,0
2006860,0
2006861,0
2006862,0
2006863,0
2006864,0
2006865,0
2006866,0
2006867,0
2006868,0
2006869,0
2006870,0
2006871,0
2006872,0
2006873,0
2006874,0
2006875,0
2006876,0
2006877,0
2006878,0
2006879,0
2006880,0
2006881,0
2006882,0
2006883,0
2006884,0
2006885,0
2006886,0
2006887,0
2006888,0
2006889,0
2006890,0
2006891,0
2006892,0
2006893,0
2006894,0
2006895,0
2006896,0
2006897,0
2006898,0
2006899,0
2006900,0
2006901,0
2006902,0
2006903,0
2006904,0
2006905,0
2006906,0
2006907,0
2006908,0
2006909,0
2006910,0
2006911,0
2006912,0
2006913,0
2006914,0
2006915,0
2006916,0
2006917,0
2006918,0
2006919,0
2006920,0
2006921,0
2006922,0
2006923,0
2006924,0
2006925,0
2006926,0
2006927,0
2006928,0
2006929,0
2006930,0
2006931,0
2006932,0
2006933,0
2006934,0
2006935,0
2006936,0
2006937,0
2006938,0
2006939,0
2006940,0
2006941,0
2006942,0
2006943,0
2006944,0
2006945,0
2006946,0
2006947,0
2006948,0
2006949,0
2006950,0
2006951,0
2006952,0
2006953,0
2006954,0
2006955,0
2006956,0
2006957,0
2006958,0
2006959,0
2006960,0
2006961,0
2006962,0
2006963,0
2006964,0
2006965,0
2006966,0
2006967,0
2006968,0
2006969,0
2006970,0
2006971,0
2006972,0
2006973,0
2006974,0
2006975,0
2006976,0
2006977,0
2006978,0
2006979,0
2006980,0
2006981,0
2006982,0
2006983,0
2006984,0
2006985,0
2006986,0
2006987,0
2006988,0
2006989,0
2006990,0
2006991,0
2006992,0
2006993,0
2006994,0
2006995,0
2006996,0
2006997,0
2006998,0
2006999,0
2007000,0
2007001,0
2007002,0
2007003,0
2007004,0
2007005,0
2007006,0
2007007,0
2007008,0
2007009,0
2007010,0
2007011,0
2007012,0
2007013,0
2007014,0
2007015,0
2007016,0
2007017,0
2007018,0
2007019,0
2007020,0
2007021,0
2007022,0
2007023,0
2007024,0
2007025,0
2007026,0
2007027,0
2007028,0
2007029,0
2007030,0
2007031,0
2007032,0
2007033,0
2007034,0
2007035,0
2007036,0
2007037,0
2007038,0
2007039,0
2007040,0
2007041,0
2007042,0
2007043,0
2007044,0
2007045,0
2007046,0
2007047,0
2007048,0
2007049,0
2007050,0
2007051,0
2007052,0
2007053,0
2007054,0
2007055,0
2007056,0
2007057,0
2007058,0
2007059,0
2007060,0
2007061,0
2007062,0
2007063,0
2007064,0
2007065,0
2007066,0
2007067,0
2007068,0
2007069,0
2007070,0
2007071,0
2007072,0
2007073,0
2007074,0
2007075,0
2007076,0
2007077,0
2007078,0
2007079,0
2007080,0
2007081,0
2007082,0
2007083,0
2007084,0
2007085,0
2007086,0
2007087,0
2007088,0
2007089,0
2007090,0
2007091,0
2007092,0
2007093,0
2007094,0
2007095,0
2007096,0
2007097,0
2007098,0
2007099,1
2007100,0
2007101,0
2007102,0
2007103,0
2007104,0
2007105,0
2007106,0
2007107,0
2007108,0
2007109,0
2007110,0
2007111,0
2007112,0
2007113,0
2007114,0
2007115,0
2007116,0
2007117,0
2007118,0
2007119,0
2007120,0
2007121,0
2007122,0
2007123,0
2007124,0
2007125,0
2007126,0
2007127,0
2007128,0
2007129,0
2007130,0
2007131,0
2007132,0
2007133,0
2007134,0
2007135,0
2007136,0
2007137,0
2007138,0
2007139,0
2007140,0
2007141,0
2007142,0
2007143,0
2007144,0
2007145,0
2007146,0
2007147,0
2007148,0
2007149,0
2007150,0
2007151,0
2007152,0
2007153,0
2007154,0
2007155,0
2007156,0
2007157,0
2007158,0
2007159,0
2007160,0
2007161,0
2007162,0
2007163,0
2007164,0
2007165,0
2007166,0
2007167,0
2007168,0
2007169,0
2007170,0
2007171,0
2007172,0
2007173,0
2007174,0
2007175,0
2007176,0
2007177,0
2007178,0
2007179,0
2007180,0
2007181,0
2007182,0
2007183,0
2007184,0
2007185,0
2007186,0
2007187,0
2007188,0
2007189,0
2007190,0
2007191,0
2007192,0
2007193,0
2007194,0
2007195,0
2007196,0
2007197,0
2007198,0
2007199,0
2007200,0
2007201,0
2007202,0
2007203,0
2007204,0
2007205,0
2007206,0
2007207,0
2007208,0
2007209,0
2007210,0
2007211,0
2007212,0
2007213,0
2007214,0
2007215,0
2007216,0
2007217,0
2007218,0
2007219,0
2007220,0
2007221,0
2007222,0
2007223,0
2007224,0
2007225,0
2007226,0
2007227,0
2007228,0
2007229,0
2007230,0
2007231,0
2007232,0
2007233,0
2007234,0
2007235,0
2007236,0
2007237,0
2007238,0
2007239,0
2007240,0
2007241,0
2007242,0
2007243,0
2007244,0
2007245,0
2007246,0
2007247,0
2007248,0
2007249,0
2007250,0
2007251,0
2007252,0
2007253,0
2007254,0
2007255,0
2007256,0
2007257,0
2007258,0
2007259,0
2007260,0
2007261,0
2007262,0
2007263,0
2007264,0
2007265,0
2007266,0
2007267,0
2007268,0
2007269,0
2007270,0
2007271,0
2007272,0
2007273,0
2007274,0
2007275,0
2007276,0
2007277,0
2007278,0
2007279,0
2007280,0
2007281,0
2007282,0
2007283,0
2007284,0
2007285,0
2007286,0
2007287,0
2007288,0
2007289,0
2007290,0
2007291,0
2007292,0
2007293,0
2007294,0
